id,key,value,type 
263733066,name,Residence Hall South West UTD,regular
263733699,name,Science Learning Center (SLC),regular
263733699,source,http://www.utdallas.edu/maps/,regular
263733699,website,http://www.utdallas.edu/locator/SLC_1,regular
263733699,building,university,regular
263733699,wheelchair,yes,regular
263733699,levels,3,building
263733964,building,university,regular
263733964,levels,2,building
263733964,name,Lloyd V. Berkner Hall (BE),regular
263733964,source,http://www.utdallas.edu/maps/,regular
263733964,website,http://www.utdallas.edu/locator/BE_2,regular
263733964,wheelchair,yes,regular
263977994,highway,service,regular
263977994,cfcc,A41,tiger
263977994,county,"Collin, TX",tiger
263977994,reviewed,no,tiger
263991291,foot,yes,regular
263991291,name,Chisholm Hike and Bike Trail (North West path),regular
263991291,bicycle,yes,regular
263991291,highway,path,regular
263991291,surface,paved,regular
263991294,bicycle,yes,regular
263991294,foot,yes,regular
263991294,highway,path,regular
263991294,name,Bluebonnet Trail,regular
263991294,surface,paved,regular
263991296,bicycle,yes,regular
263991296,bridge,yes,regular
263991296,foot,yes,regular
263991296,highway,path,regular
263991296,layer,1,regular
263991296,name,Bluebonnet Trail,regular
263991297,name,Custer Road,regular
263991297,lanes,3,regular
263991297,oneway,yes,regular
263991297,highway,secondary,regular
263991297,cfcc,A45,tiger
263991297,county,"Collin, TX",tiger
263991297,reviewed,no,tiger
263991297,name_base,Custer,tiger
263991297,name_type,Road,tiger
263991297,name_base_1,Farm-to-Market Road 2478,tiger
263991298,ref,FM 2478,regular
263991298,name,Custer Road,regular
263991298,lanes,3,regular
263991298,oneway,yes,regular
263991298,highway,secondary,regular
263991298,cfcc,A45,tiger
263991298,county,"Collin, TX",tiger
263991298,reviewed,no,tiger
263991298,name_base,Custer,tiger
263991298,name_type,Road,tiger
263991298,name_base_1,Farm-to-Market Road 2478,tiger
263991299,name,Custer Road,regular
263991299,lanes,3,regular
263991299,layer,1,regular
263991299,bridge,yes,regular
263991299,oneway,yes,regular
263991299,highway,secondary,regular
263991299,cfcc,A45,tiger
263991299,county,"Collin, TX",tiger
263991299,reviewed,no,tiger
263991299,name_base,Custer,tiger
263991299,name_type,Road,tiger
263991299,name_base_1,Farm-to-Market Road 2478,tiger
263991301,name,Custer Road,regular
263991301,lanes,3,regular
263991301,layer,1,regular
263991301,bridge,yes,regular
263991301,oneway,yes,regular
263991301,highway,secondary,regular
263991301,cfcc,A45,tiger
263991301,county,"Collin, TX",tiger
263991301,reviewed,no,tiger
263991301,name_base,Custer,tiger
263991301,name_type,Road,tiger
263991301,name_base_1,Farm-to-Market Road 2478,tiger
263991310,highway,service,regular
263991310,service,parking_aisle,regular
263991311,highway,path,regular
263991311,name,Bluebonnet Trail,regular
263991312,highway,path,regular
263991312,name,Bluebonnet Trail,regular
263991313,highway,service,regular
263991313,service,parking_aisle,regular
263991314,highway,service,regular
263991314,service,parking_aisle,regular
263991315,amenity,parking,regular
263991316,amenity,parking,regular
263996651,name,Alma Drive,regular
263996651,lanes,3,regular
263996651,oneway,yes,regular
263996651,highway,secondary,regular
263996651,maxspeed,40 mph,regular
263996651,cfcc,A45,tiger
263996651,county,"Collin, TX",tiger
263996651,reviewed,no,tiger
263996651,name_base,Alma,tiger
263996651,name_type,Drive,tiger
263996655,name,Chase Oaks Golf Club,regular
263996655,highway,service,regular
263996655,cfcc,A41,tiger
263996655,county,"Collin, TX",tiger
263996655,reviewed,no,tiger
263996655,name_base,Chase Oaks Golf Club,tiger
263996656,name,Chase Oaks Golf Club,regular
263996656,highway,service,regular
263996656,cfcc,A41,tiger
263996656,county,"Collin, TX",tiger
263996656,reviewed,no,tiger
263996656,name_base,Chase Oaks Golf Club,tiger
263996657,name,Cypress Creek Drive,regular
263996657,oneway,yes,regular
263996657,highway,residential,regular
263996657,cfcc,A41,tiger
263996657,county,"Collin, TX",tiger
263996657,reviewed,no,tiger
263996657,name_base,Cypress Creek,tiger
263996657,name_type,Drive,tiger
263996658,name,Cypress Creek Drive,regular
263996658,oneway,yes,regular
263996658,highway,residential,regular
263996658,cfcc,A41,tiger
263996658,county,"Collin, TX",tiger
263996658,reviewed,no,tiger
263996658,name_base,Cypress Creek,tiger
263996658,name_type,Drive,tiger
263998365,landuse,grass,regular
264212676,foot,yes,regular
264212676,name,Mustang Creek Trail,regular
264212676,bicycle,yes,regular
264212676,highway,path,regular
264212676,surface,paved,regular
264212677,foot,yes,regular
264212677,name,Mustang Creek Trail,regular
264212677,bicycle,yes,regular
264212677,highway,path,regular
264212677,surface,paved,regular
264212678,foot,yes,regular
264212678,name,Mustang Creek Trail,regular
264212678,bicycle,yes,regular
264212678,highway,path,regular
264212678,surface,paved,regular
265077640,name,Whataburger,regular
265077640,amenity,fast_food,regular
265077640,cuisine,burger,regular
265077640,building,yes,regular
265077640,city,Plano,addr
265077640,street,K Avenue,addr
265077640,postcode,75074,addr
265077640,housenumber,2548,addr
265078171,name,Whataburger,regular
265078171,amenity,fast_food,regular
265078171,cuisine,burger,regular
265078171,building,yes,regular
265078171,city,Plano,addr
265078171,street,Coit Road,addr
265078171,postcode,75024,addr
265078171,housenumber,6401,addr
265079056,name,Whataburger,regular
265079056,amenity,fast_food,regular
265079056,cuisine,burger,regular
265079056,building,yes,regular
265079056,city,Plano,addr
265079056,street,Coit Road,addr
265079056,postcode,75075,addr
265079056,housenumber,433,addr
265100460,city,Richardson,addr
265100460,housenumber,1910,addr
265100460,postcode,75080,addr
265100460,street,North Coit Road,addr
265100460,amenity,restaurant,regular
265100460,building,yes,regular
265100460,name,Whataburger,regular
269379228,name,Vistacourt Drive,regular
269379228,note,I live on this street. Apartments began construction 2 years ago.,regular
269379228,oneway,no,regular
269379228,source,http://www.gatewayapartments.net/,regular
269379228,highway,residential,regular
269379228,surface,paved,regular
269982749,name,North Star Road,regular
269982749,oneway,yes,regular
269982749,highway,secondary_link,regular
269982750,highway,service,regular
269982750,service,parking_aisle,regular
270990124,area,yes,regular
270990124,name,Fire Fighting Training,regular
270990560,golf,bunker,regular
270990560,natural,sand,regular
270990561,golf,green,regular
270990561,sport,golf,regular
270990561,landuse,grass,regular
270990561,leisure,pitch,regular
270993601,name,Collin Creek Mall,regular
270993601,highway,service,regular
270993601,county,"Collin, TX",tiger
270993602,name,Collin Creek Mall,regular
270993602,highway,service,regular
270993602,county,"Collin, TX",tiger
271033346,foot,yes,regular
271033346,name,Owens Trail,regular
271033346,access,permissive,regular
271033346,source,http://www.cor.net,regular
271033346,bicycle,yes,regular
271033346,highway,footway,regular
271033346,surface,paved,regular
271033346,motor_vehicle,no,regular
272190033,foot,yes,regular
272190033,name,Virginia Place,regular
272190033,horse,no,regular
272190033,oneway,no,regular
272190033,bicycle,yes,regular
272190033,highway,residential,regular
272190033,surface,concrete,regular
272190033,maxspeed,20 mph,regular
272196744,name,Edgewater Court,regular
272196744,oneway,yes,regular
272196744,highway,residential,regular
277174575,name,18th Street,regular
277174575,oneway,yes,regular
277174575,highway,residential,regular
277174575,cfcc,A41,tiger
277174575,county,"Collin, TX",tiger
277174575,reviewed,no,tiger
277174575,zip_left,75074,tiger
277174575,name_base,18th,tiger
277174575,name_type,Street,tiger
277174575,zip_right,75074,tiger
277782142,source,Bing,regular
277782142,highway,service,regular
277782142,service,parking_aisle,regular
277782143,source,Bing,regular
277782143,highway,service,regular
277782143,service,parking_aisle,regular
277782144,highway,service,regular
277782144,service,parking_aisle,regular
277782145,source,Bing,regular
277782145,highway,service,regular
277782145,service,parking_aisle,regular
277782146,source,Bing,regular
277782146,highway,service,regular
277782146,service,parking_aisle,regular
277782147,source,Bing,regular
277782147,highway,service,regular
277782147,service,parking_aisle,regular
277782148,source,Bing,regular
277782148,highway,service,regular
277782148,service,parking_aisle,regular
277782149,source,Bing,regular
277782149,highway,service,regular
277782149,service,parking_aisle,regular
277782150,source,Bing,regular
277782150,highway,service,regular
277782150,service,parking_aisle,regular
277782151,highway,service,regular
277782151,service,parking_aisle,regular
277782152,source,Bing,regular
277782152,highway,service,regular
277782153,source,Bing,regular
277782153,highway,service,regular
277782154,source,Bing,regular
277782154,highway,service,regular
277782154,service,parking_aisle,regular
277782155,source,Bing,regular
277782155,highway,service,regular
277782156,source,Bing,regular
277782156,highway,service,regular
277782156,service,parking_aisle,regular
277782157,building,retail,regular
277782157,name,Home Depot,regular
277782158,building,commercial,regular
277782159,amenity,ice_cream,regular
277782159,building,yes,regular
277782159,name,Braums,regular
277782160,building,retail,regular
277782161,building,retail,regular
277782161,name,Plano Bath,regular
277782162,building,retail,regular
278373653,sport,tennis,regular
278373653,leisure,pitch,regular
278373654,sport,tennis,regular
278373654,leisure,pitch,regular
278373656,sport,baseball,regular
278373656,leisure,pitch,regular
278373657,sport,baseball,regular
278373657,leisure,pitch,regular
278373659,highway,footway,regular
278373659,surface,paved,regular
278374593,leisure,playground,regular
278382528,ele,190,regular
278382528,name,Heights Park,regular
278382528,leisure,park,regular
278382528,created,02/11/2004,gnis
278382528,state_id,48,gnis
278382528,county_id,113,gnis
278382528,feature_id,2029193,gnis
278382531,highway,footway,regular
278382531,surface,paved,regular
278382534,highway,footway,regular
278382534,surface,paved,regular
278382535,highway,footway,regular
278382535,surface,paved,regular
278382536,highway,service,regular
278382536,service,parking_aisle,regular
278382537,amenity,parking,regular
278382538,amenity,parking,regular
278382539,amenity,parking,regular
278382540,highway,service,regular
278382540,service,parking_aisle,regular
278382970,highway,footway,regular
278382970,surface,paved,regular
278382971,highway,footway,regular
278382971,surface,paved,regular
278382973,highway,footway,regular
278382973,surface,paved,regular
278886099,bicycle,yes,regular
278886099,highway,path,regular
278886099,surface,paved,regular
278886101,highway,path,regular
278886101,surface,paved,regular
278886103,highway,path,regular
278886103,surface,paved,regular
278886104,oneway,no,regular
278886104,highway,service,regular
278886106,oneway,yes,regular
278886106,highway,service,regular
278886106,service,parking_aisle,regular
278886110,oneway,yes,regular
278886110,highway,service,regular
278886110,service,parking_aisle,regular
278886112,oneway,yes,regular
278886112,highway,service,regular
278886112,service,parking_aisle,regular
278886114,oneway,yes,regular
278886114,highway,service,regular
278886114,service,parking_aisle,regular
278886116,amenity,parking,regular
278886118,amenity,parking,regular
278886119,amenity,parking,regular
278886121,amenity,parking,regular
278886123,amenity,parking,regular
278886124,amenity,parking,regular
278886126,amenity,parking,regular
278886128,amenity,parking,regular
278886131,amenity,parking,regular
278886133,amenity,parking,regular
278886135,amenity,parking,regular
278889393,amenity,parking,regular
278889394,amenity,parking,regular
278889395,amenity,parking,regular
278889396,highway,path,regular
278889397,highway,path,regular
278889398,highway,service,regular
278889398,service,parking_aisle,regular
278889399,highway,service,regular
278889399,service,parking_aisle,regular
278889400,highway,service,regular
278889400,service,parking_aisle,regular
278889401,highway,path,regular
278889402,highway,path,regular
278889403,highway,path,regular
278889404,highway,path,regular
278889405,highway,path,regular
278889406,amenity,parking,regular
278889407,amenity,parking,regular
278889408,highway,path,regular
278889409,highway,path,regular
278889410,highway,path,regular
278889411,highway,path,regular
278889412,highway,path,regular
278889413,highway,path,regular
278889414,highway,path,regular
278889415,amenity,parking,regular
278889416,amenity,parking,regular
279164848,alt_name,Large dogs,regular
279164848,leisure,dog_park,regular
279164848,name,Jack Carter Dog Park,regular
279164850,leisure,dog_park,regular
279164850,alt_name,Small dogs,regular
279165222,highway,footway,regular
279165222,surface,paved,regular
279165223,highway,footway,regular
279165223,surface,paved,regular
279165224,barrier,fence,regular
279165225,barrier,fence,regular
279165562,amenity,parking,regular
279165563,highway,service,regular
279165563,service,parking_aisle,regular
279165564,highway,service,regular
279165564,service,parking_aisle,regular
279165565,highway,path,regular
279186886,name,Heights Recreation Center,regular
279186886,note,"This building is not currently displayed on the satellite image, so this is here as a rough placeholder.",regular
279186886,leisure,sports_centre,regular
279186886,website,http://www.cor.net/index.aspx?page=634,regular
279186886,city,Richardson,addr
279186886,street,West Arapaho Road,addr
279186886,postcode,75080,addr
279186886,housenumber,711,addr
279186887,name,Heights Family Aquatic Center,regular
279186887,note,"This building is not currently displayed on the satellite image, so this is here as a rough placeholder.",regular
279186887,leisure,swimming_pool,regular
279186887,city,Richardson,addr
279186887,street,West Arapaho Road,addr
279186887,postcode,75080,addr
279186887,housenumber,709,addr
280119989,highway,service,regular
280119989,service,alley,regular
280119991,highway,service,regular
280119991,service,alley,regular
280119993,highway,service,regular
280119993,service,alley,regular
280119995,highway,service,regular
280119995,service,alley,regular
280119997,highway,service,regular
280119997,service,alley,regular
280119998,highway,service,regular
280119998,service,alley,regular
280120000,highway,service,regular
280120000,service,alley,regular
280120001,highway,service,regular
280120001,service,alley,regular
280120003,highway,service,regular
280120003,service,alley,regular
280128216,building,school,regular
280128217,highway,service,regular
280128217,service,alley,regular
280128217,cfcc,A73,tiger
280128217,county,"Dallas, TX",tiger
280128218,highway,service,regular
280128218,service,alley,regular
280128218,cfcc,A73,tiger
280128218,county,"Dallas, TX",tiger
280128219,highway,service,regular
280128219,service,alley,regular
280128220,highway,service,regular
280128220,service,alley,regular
280128221,highway,service,regular
280128221,service,alley,regular
280128222,highway,service,regular
280128222,service,alley,regular
280128223,highway,service,regular
280128223,service,alley,regular
280128223,maxspeed,10 mph,regular
280128223,cfcc,A73,tiger
280128223,county,"Dallas, TX",tiger
280128223,reviewed,no,tiger
280156992,name,Spring Creek Forest Preserve,regular
280156992,leisure,park,regular
280156992,website,http://www.springcreekforest.org/,regular
280159375,name,Spring Creek Forest Preserve,regular
280159375,leisure,park,regular
280159375,website,http://www.springcreekforest.org/,regular
280159376,ele,153,regular
280159376,name,Spring Creek Forest Preserve,regular
280159376,leisure,park,regular
280159376,website,http://www.springcreekforest.org/,regular
280159376,created,02/12/2004,gnis
280159376,state_id,48,gnis
280159376,county_id,113,gnis
280159376,feature_id,2029317,gnis
280162269,leisure,park,regular
280265841,highway,service,regular
280265841,service,alley,regular
280265842,man_made,water_tower,regular
280265843,highway,service,regular
280265843,service,alley,regular
280265844,highway,service,regular
280265844,service,alley,regular
280265845,highway,service,regular
280265845,service,alley,regular
280265846,highway,service,regular
280265846,service,alley,regular
280265847,highway,service,regular
280265847,service,alley,regular
280265847,cfcc,A73,tiger
280265847,county,"Dallas, TX",tiger
280265848,highway,service,regular
280265848,service,alley,regular
280265849,name,North Floyd Road,regular
280265849,highway,tertiary,regular
280265849,maxspeed,30 mph,regular
280265849,cfcc,A45; A41,tiger
280265849,county,"Collin, TX; Dallas, TX",tiger
280265849,reviewed,no,tiger
280265849,zip_left,75080,tiger
280265849,name_base,Floyd,tiger
280265849,name_type,Road,tiger
280265849,zip_right,75080,tiger
280265849,name_direction_prefix,N,tiger
280265850,highway,service,regular
280265850,service,alley,regular
280265851,name,North Floyd Road,regular
280265851,oneway,yes,regular
280265851,highway,tertiary,regular
280265851,cfcc,A45; A41,tiger
280265851,county,"Collin, TX; Dallas, TX",tiger
280265851,zip_left,75080,tiger
280265851,name_base,Floyd,tiger
280265851,name_type,Road,tiger
280265851,zip_right,75080,tiger
280265851,name_direction_prefix,N,tiger
280265852,highway,service,regular
280265852,service,alley,regular
280265853,highway,service,regular
280265853,service,alley,regular
280267396,highway,service,regular
280267396,service,alley,regular
280267397,highway,service,regular
280267397,service,alley,regular
280267398,highway,service,regular
280267398,service,alley,regular
280268195,note,frontage,regular
280268195,oneway,yes,regular
280268195,highway,secondary_link,regular
280268195,cfcc,A64,tiger
280268195,county,"Collin, TX",tiger
280268195,reviewed,no,tiger
280268197,name,White Rock Industrial Spur,regular
280268197,gauge,1435,regular
280268197,layer,1,regular
280268197,usage,main,regular
280268197,bridge,yes,regular
280268197,railway,rail,regular
280268197,operator,KCS,regular
280268197,cfcc,B11,tiger
280268197,county,"Collin, TX:Dallas, TX",tiger
280268197,name_base,At and Sf Railway,tiger
280268197,old_railway_operator,AT&SF,regular
280268198,name,White Rock Industrial Spur,regular
280268198,gauge,1435,regular
280268198,layer,1,regular
280268198,usage,main,regular
280268198,bridge,yes,regular
280268198,railway,rail,regular
280268198,operator,KCS,regular
280268198,cfcc,B11,tiger
280268198,county,"Collin, TX:Dallas, TX",tiger
280268198,name_base,At and Sf Railway,tiger
280268198,old_railway_operator,AT&SF,regular
280268199,name,White Rock Industrial Spur,regular
280268199,gauge,1435,regular
280268199,usage,main,regular
280268199,railway,rail,regular
280268199,operator,KCS,regular
280268199,cfcc,B11,tiger
280268199,county,"Collin, TX:Dallas, TX",tiger
280268199,name_base,At and Sf Railway,tiger
280268199,old_railway_operator,AT&SF,regular
280268200,name,Alliance Subdivision,regular
280268200,gauge,1435,regular
280268200,usage,main,regular
280268200,railway,rail,regular
280268200,operator,KCS,regular
280268200,cfcc,B11,tiger
280268200,county,"Collin, TX",tiger
280268200,name_base,Sl SW Railroad,tiger
280268202,name,Alliance Subdivision,regular
280268202,gauge,1435,regular
280268202,usage,main,regular
280268202,railway,rail,regular
280268202,operator,KCS,regular
280268202,cfcc,B11,tiger
280268202,county,"Collin, TX",tiger
280268202,name_base,At and Sf Railway,tiger
280268202,old_railway_operator,AT&SF,regular
280268205,name,Alliance Subdivision,regular
280268205,gauge,1435,regular
280268205,layer,1,regular
280268205,usage,main,regular
280268205,bridge,yes,regular
280268205,railway,rail,regular
280268205,operator,KCS,regular
280268205,cfcc,B11,tiger
280268205,county,"Collin, TX",tiger
280268205,name_base,Sl SW Railroad,tiger
280268206,name,White Rock Industrial Spur,regular
280268206,gauge,1435,regular
280268206,usage,main,regular
280268206,railway,rail,regular
280268206,operator,KCS,regular
280268206,cfcc,B11,tiger
280268206,county,"Collin, TX:Dallas, TX",tiger
280268206,name_base,At and Sf Railway,tiger
280268206,old_railway_operator,AT&SF,regular
280268210,name,Alliance Subdivision,regular
280268210,gauge,1435,regular
280268210,layer,1,regular
280268210,usage,main,regular
280268210,bridge,yes,regular
280268210,railway,rail,regular
280268210,operator,KCS,regular
280268210,cfcc,B11,tiger
280268210,county,"Collin, TX",tiger
280268210,name_base,At and Sf Railway,tiger
280268210,old_railway_operator,AT&SF,regular
280268214,gauge,1435,regular
280268214,layer,1,regular
280268214,usage,main,regular
280268214,bridge,yes,regular
280268214,railway,rail,regular
280268214,cfcc,B11,tiger
280268214,county,"Collin, TX:Dallas, TX:Tarrant, TX",tiger
280268214,name_base,Dart:Sl SW Railroad:St Louis Southwestern Railway:St Louis Southwestern Ry Spur,tiger
280268214,old_railway_operator,SSW,regular
280268217,name,Alliance Subdivision,regular
280268217,gauge,1435,regular
280268217,usage,main,regular
280268217,railway,rail,regular
280268217,operator,KCS,regular
280268217,cfcc,B11,tiger
280268217,county,"Collin, TX",tiger
280268217,name_base,Sl SW Railroad,tiger
280268220,gauge,1435,regular
280268220,usage,main,regular
280268220,railway,rail,regular
280268220,cfcc,B11,tiger
280268220,county,"Collin, TX:Dallas, TX:Tarrant, TX",tiger
280268220,name_base,Dart:Sl SW Railroad:St Louis Southwestern Railway:St Louis Southwestern Ry Spur,tiger
280268220,old_railway_operator,SSW,regular
280268224,gauge,1435,regular
280268224,usage,main,regular
280268224,railway,rail,regular
280268224,cfcc,B11,tiger
280268224,county,"Collin, TX:Dallas, TX:Tarrant, TX",tiger
280268224,name_base,Dart:Sl SW Railroad:St Louis Southwestern Railway:St Louis Southwestern Ry Spur,tiger
280268224,old_railway_operator,SSW,regular
280268939,name,West Renner Road,regular
280268939,layer,1,regular
280268939,bridge,yes,regular
280268939,oneway,yes,regular
280268939,highway,secondary,regular
280268939,cfcc,A45,tiger
280268939,county,"Collin, TX",tiger
280268939,reviewed,no,tiger
280268939,name_base,Renner,tiger
280268939,name_type,Road,tiger
280268939,name_direction_prefix,W,tiger
280268940,name,West Renner Road,regular
280268940,oneway,yes,regular
280268940,highway,secondary,regular
280268940,cfcc,A45,tiger
280268940,county,"Collin, TX",tiger
280268940,reviewed,no,tiger
280268940,name_base,Renner,tiger
280268940,name_type,Road,tiger
280268940,name_direction_prefix,W,tiger
280268941,name,Greenside Drive,regular
280268941,oneway,yes,regular
280268941,highway,residential,regular
280268942,name,West Renner Road,regular
280268942,layer,1,regular
280268942,bridge,yes,regular
280268942,oneway,yes,regular
280268942,highway,secondary,regular
280268942,cfcc,A45,tiger
280268942,county,"Collin, TX",tiger
280268942,reviewed,no,tiger
280268942,name_base,Renner,tiger
280268942,name_type,Road,tiger
280268942,name_direction_prefix,W,tiger
280268943,name,West Renner Road,regular
280268943,oneway,yes,regular
280268943,highway,secondary,regular
280268943,maxspeed,64,regular
280268943,cfcc,A45,tiger
280268943,county,"Collin, TX",tiger
280268943,name_base,Renner,tiger
280268943,name_type,Road,tiger
280268943,name_direction_prefix,W,tiger
280270668,highway,service,regular
280270668,service,alley,regular
280270668,cfcc,A41,tiger
280270668,county,"Collin, TX",tiger
280270668,reviewed,no,tiger
280270669,highway,service,regular
280270669,service,alley,regular
280270669,cfcc,A41,tiger
280270669,county,"Collin, TX",tiger
280270670,highway,service,regular
280270671,highway,service,regular
280270672,highway,service,regular
280270672,service,alley,regular
280270673,highway,service,regular
280270675,highway,service,regular
280270675,service,driveway,regular
280270677,highway,service,regular
280270679,highway,service,regular
280270679,service,alley,regular
280270679,cfcc,A41,tiger
280270679,county,"Collin, TX",tiger
280270679,reviewed,no,tiger
280270681,highway,service,regular
280270681,service,alley,regular
280270681,cfcc,A41,tiger
280270681,county,"Collin, TX",tiger
280270681,reviewed,no,tiger
280270684,highway,service,regular
280270684,service,driveway,regular
280270684,cfcc,A41,tiger
280270684,county,"Collin, TX",tiger
280270684,reviewed,no,tiger
280270686,highway,service,regular
280270691,highway,service,regular
280270691,service,alley,regular
280270691,cfcc,A41,tiger
280270691,county,"Collin, TX",tiger
280270691,reviewed,no,tiger
280270694,name,Canyon Creek Country Club,regular
280270694,leisure,golf_course,regular
280270697,highway,service,regular
280270697,service,alley,regular
280270697,cfcc,A41,tiger
280270697,county,"Collin, TX",tiger
280270697,reviewed,no,tiger
280270698,highway,service,regular
280270698,service,alley,regular
280270698,cfcc,A41,tiger
280270698,county,"Collin, TX",tiger
280270698,reviewed,no,tiger
280270699,name,Prairie Creek,regular
280270699,waterway,stream,regular
280270704,note,frontage,regular
280270704,highway,secondary_link,regular
280270704,cfcc,A64,tiger
280270704,county,"Collin, TX",tiger
280270704,reviewed,no,tiger
280272731,bridge,yes,regular
280272731,highway,tertiary,regular
280272731,layer,1,regular
280272731,maxspeed,48,regular
280272731,name,Fall Creek Drive,regular
280272731,cfcc,A41,tiger
280272731,county,"Dallas, TX",tiger
280272731,name_base,Fall Creek,tiger
280272731,name_type,Drive,tiger
280272731,zip_left,75080,tiger
280272732,source,Bing,regular
280272732,man_made,water_tower,regular
280272733,waterway,stream,regular
280272734,highway,tertiary,regular
280272734,maxspeed,30 mph,regular
280272734,name,Fall Creek Drive,regular
280272734,cfcc,A41,tiger
280272734,county,"Dallas, TX",tiger
280272734,name_base,Fall Creek,tiger
280272734,name_type,Drive,tiger
280272734,zip_left,75080,tiger
280324644,highway,residential,regular
280324644,name,Loop Road,regular
280324644,oneway,yes,regular
280324644,cfcc,A41,tiger
280324644,county,"Collin, TX",tiger
280324644,name_base,E,tiger
280324644,name_type,Drive,tiger
280324645,highway,residential,regular
280324645,name,Loop Road,regular
280324645,cfcc,A41,tiger
280324645,county,"Collin, TX",tiger
280324645,name_base,E,tiger
280324645,name_type,Drive,tiger
280324645,reviewed,no,tiger
280324646,name,West Lookout Drive,regular
280324646,oneway,yes,regular
280324646,highway,tertiary,regular
280324646,maxspeed,30 mph,regular
280324646,cfcc,A45,tiger
280324646,county,"Collin, TX",tiger
280324646,name_base,Lookout,tiger
280324646,name_type,Drive,tiger
280324646,name_direction_prefix,W,tiger
280324647,name,Jonsson Boulevard,regular
280324647,oneway,yes,regular
280324647,highway,residential,regular
280324647,cfcc,A41,tiger
280324647,county,"Dallas, TX",tiger
280324647,reviewed,no,tiger
280324647,name_base,Jonsson,tiger
280324647,name_type,Boulevard,tiger
280324648,name,Loop Road,regular
280324648,oneway,yes,regular
280324648,highway,residential,regular
280324648,cfcc,A41,tiger
280324648,county,"Collin, TX",tiger
280324648,reviewed,no,tiger
280324648,name_base,E,tiger
280324648,name_type,Drive,tiger
280324649,building,university,regular
280324649,name,Physics Building,regular
280324650,ele,180,regular
280324650,name,Prairie Creek Elementary School,regular
280324650,amenity,school,regular
280324650,operator,Richardson ISD,regular
280324650,city,Richardson,addr
280324650,state,TX,addr
280324650,street,East Prairie Creek Drive,addr
280324650,level,1,isced
280324650,created,10/06/2003,gnis
280324650,postcode,75080,addr
280324650,state_id,48,gnis
280324650,county_id,113,gnis
280324650,feature_id,2004229,gnis
280324650,housenumber,2120,addr
280324652,name,Lot R,regular
280324652,amenity,parking,regular
280324653,waterway,stream,regular
280324654,natural,water,regular
280324655,amenity,parking,regular
280324656,layer,1,regular
280324656,bridge,yes,regular
280324656,highway,footway,regular
280324659,building,university,regular
280324659,name,North Office Building (NB),regular
280324660,layer,1,regular
280324660,bridge,yes,regular
280324660,highway,footway,regular
280324662,name,West Lookout Drive,regular
280324662,layer,1,regular
280324662,bridge,yes,regular
280324662,oneway,yes,regular
280324662,highway,tertiary,regular
280324662,cfcc,A45,tiger
280324662,county,"Collin, TX",tiger
280324662,reviewed,no,tiger
280324662,name_base,Lookout,tiger
280324662,name_type,Drive,tiger
280324662,name_direction_prefix,W,tiger
280324663,name,West Lookout Drive,regular
280324663,layer,1,regular
280324663,bridge,yes,regular
280324663,oneway,yes,regular
280324663,highway,tertiary,regular
280324663,cfcc,A45,tiger
280324663,county,"Collin, TX",tiger
280324663,name_base,Lookout,tiger
280324663,name_type,Drive,tiger
280324663,name_direction_prefix,W,tiger
280324664,building,university,regular
280324664,name,North Lab (NL),regular
280324665,name,Lake Park Way,regular
280324665,oneway,yes,regular
280324665,highway,residential,regular
280324665,cfcc,A41,tiger
280324665,county,"Dallas, TX",tiger
280324665,reviewed,no,tiger
280324665,name_base,Tatum,tiger
280324665,name_type,Street,tiger
280324666,highway,tertiary,regular
280324666,maxspeed,30 mph,regular
280324666,name,West Lookout Drive,regular
280324666,oneway,yes,regular
280324666,cfcc,A45,tiger
280324666,county,"Collin, TX",tiger
280324666,name_base,Lookout,tiger
280324666,name_direction_prefix,W,tiger
280324666,name_type,Drive,tiger
280324667,name,Lot P,regular
280324667,amenity,parking,regular
280393487,waterway,stream,regular
280479919,name,Campbell Road,regular
280479919,oneway,yes,regular
280479919,highway,secondary,regular
280519117,highway,service,regular
280519117,service,alley,regular
280519117,cfcc,A41,tiger
280519117,county,"Collin, TX",tiger
280519117,reviewed,no,tiger
280519117,name_base,Crestmoor,tiger
280519117,name_type,Avenue,tiger
280519123,name,McCallum Boulevard,regular
280519123,oneway,yes,regular
280519123,highway,secondary,regular
280519131,waterway,stream,regular
280541148,name,Frankford Road,regular
280541148,oneway,yes,regular
280541148,highway,secondary,regular
280559565,waterway,stream,regular
280559568,name,West Plano Parkway,regular
280559568,oneway,yes,regular
280559568,highway,secondary,regular
280623410,highway,service,regular
280623410,service,alley,regular
280623411,highway,service,regular
280623411,service,alley,regular
280623412,highway,service,regular
280623412,service,alley,regular
280623413,highway,service,regular
280623413,service,alley,regular
280623414,ele,199,regular
280623414,amenity,school,regular
280623414,created,10/06/2003,gnis
280623414,state_id,48,gnis
280623414,county_id,113,gnis
280623414,feature_id,2004196,gnis
280623415,highway,service,regular
280623415,service,alley,regular
280623416,highway,service,regular
280623416,service,alley,regular
280623417,name,Northrich Elementary School,regular
280623417,amenity,school,regular
280623417,city,Richardson,addr
280623417,state,TX,addr
280623417,street,Custer Road,addr
280623417,postcode,75080,addr
280623417,housenumber,1301,addr
280623418,ele,200,regular
280623418,name,Richardson North Junior High School,regular
280623418,amenity,school,regular
280623418,city,Richardson,addr
280623418,state,TX,addr
280623418,street,North Floyd Road,addr
280623418,level,2,isced
280623418,created,05/28/2008,gnis
